Date and Time,Temperature,pH,Turbidity (NTU),Disease,Chemicals
2/14/2023 15:20,26.92,7.57,10,Columnaris,Good
2/14/2023 15:21,26.94,7.57,10,Columnaris,Good
2/14/2023 15:22,26.93,7.58,10,Columnaris,Good
2/14/2023 15:23,26.92,7.59,10,Columnaris,Good
2/14/2023 15:24,26.92,7.59,10,Columnaris,Good
2/14/2023 15:25,26.94,7,10,Columnaris,Good
2/14/2023 15:26,26.95,7,8,Columnaris,Good
2/14/2023 15:27,26.96,7.01,8,Columnaris,Good
2/14/2023 15:28,26.94,7.02,8,Columnaris,Good
2/14/2023 15:29,26.93,7.03,8,Columnaris,Good
2/14/2023 15:29,26.91,7.03,8,Columnaris,Good
2/14/2023 15:30,26.9,7.04,8,Columnaris,Good
2/14/2023 15:31,26.89,7.05,8,Columnaris,Good
2/14/2023 15:32,26.91,7.05,8,Columnaris,Good
2/14/2023 15:33,26.91,7.06,8,Columnaris,Good
2/14/2023 15:34,26.92,7.07,8,Columnaris,Good
2/14/2023 15:35,26.9,7.08,8,Columnaris,Good
2/14/2023 15:36,26.89,7.08,8,Columnaris,Good
2/14/2023 15:37,26.87,7.06,8,Columnaris,Good
2/14/2023 15:38,26.86,7.1,8,Columnaris,Good
2/14/2023 15:39,26.84,7.1,8,Columnaris,Good
2/14/2023 15:40,26.86,7.11,8,Columnaris,Good
2/14/2023 15:41,26.88,7.12,8,Columnaris,Good
2/14/2023 15:41,26.86,7.12,8,Columnaris,Good
2/14/2023 15:42,26.84,7.13,8,Columnaris,Good
2/14/2023 15:43,26.87,7.14,8,Columnaris,Good
2/14/2023 15:44,26.88,7.14,8,Columnaris,Good
2/14/2023 15:45,26.89,7.15,8,Columnaris,Good
2/14/2023 15:46,26.87,7.15,8,Columnaris,Good
2/14/2023 15:47,26.88,7.27,8,Columnaris,Good
2/14/2023 15:48,26.86,7.17,8,Columnaris,Good
2/14/2023 15:49,26.85,7.17,8,Columnaris,Good
2/14/2023 15:50,26.84,7.25,8,Columnaris,Good
2/14/2023 15:51,26.84,7.25,8,Columnaris,Good
2/14/2023 15:52,26.82,7.19,8,Columnaris,Good
2/14/2023 15:53,26.81,7.19,8,Columnaris,Good
2/14/2023 15:54,26.81,7.2,8,Columnaris,Good
2/14/2023 15:55,26.8,7.2,8,Columnaris,Good
2/14/2023 15:55,26.79,7.21,8,Columnaris,Good
2/14/2023 15:56,26.79,7.21,8,Columnaris,Good
2/14/2023 15:57,27.79,7.22,8,Columnaris,Good
2/14/2023 15:58,27.8,7.22,8,Columnaris,Good
2/14/2023 15:59,27.82,7.23,8,Columnaris,Good
2/14/2023 16:00,27.8,7.23,8,Columnaris,Good
2/14/2023 16:01,27.77,7.24,8,Columnaris,Good
2/14/2023 16:02,27.79,7.24,8,Columnaris,Good
2/14/2023 16:03,27.76,7.24,8,Columnaris,Good
2/14/2023 16:04,27.74,7.25,8,Columnaris,Good
2/14/2023 16:05,27.72,7.25,8,Columnaris,Good
2/14/2023 16:06,27.74,7.19,8,Columnaris,Good
2/14/2023 16:07,27.75,7.19,8,Columnaris,Good
2/14/2023 16:08,27.77,7.19,8,Columnaris,Good
2/14/2023 16:09,27.78,7.27,8,Columnaris,Good
2/14/2023 16:09,27.75,7.27,8,Columnaris,Good
2/14/2023 16:10,27.76,7.27,8,Columnaris,Good
2/14/2023 16:11,27.75,7.28,8,Columnaris,Good
2/15/2023 16:12,27.75,8.28,8,Whitespot,Potassium Permanganate
2/15/2023 16:13,27.73,8.28,8,Whitespot,Potassium Permanganate
2/15/2023 16:14,27.72,8.29,8,Whitespot,Potassium Permanganate
2/15/2023 16:15,27.71,8.29,8,Whitespot,Potassium Permanganate
2/15/2023 16:16,27.72,8.29,8,Whitespot,Potassium Permanganate
2/15/2023 16:17,27.73,8.29,8,Whitespot,Potassium Permanganate
2/15/2023 16:18,27.73,8.3,8,Whitespot,Potassium Permanganate
2/15/2023 16:19,26.71,8.3,8,Whitespot,Potassium Permanganate
2/15/2023 16:20,26.69,8.3,8,Whitespot,Potassium Permanganate
2/15/2023 16:21,26.69,8.31,8,Whitespot,Potassium Permanganate
2/15/2023 16:22,26.7,8.31,8,Whitespot,Potassium Permanganate
2/15/2023 16:23,26.7,8.31,8,Whitespot,Potassium Permanganate
2/15/2023 16:24,26.72,8.31,8,Whitespot,Potassium Permanganate
2/15/2023 16:25,26.73,8.32,8,Whitespot,Potassium Permanganate
2/15/2023 16:26,26.74,8.32,8,Whitespot,Potassium Permanganate
2/15/2023 16:27,26.73,8.32,8,Whitespot,Potassium Permanganate
2/15/2023 16:28,26.71,8.32,8,Whitespot,Potassium Permanganate
2/15/2023 16:29,26.69,8.33,8,Whitespot,Potassium Permanganate
2/15/2023 16:29,26.69,8.33,8,Whitespot,Potassium Permanganate
2/15/2023 16:30,26.71,8.33,8,Whitespot,Potassium Permanganate
2/15/2023 16:31,26.71,8.33,8,Whitespot,Potassium Permanganate
2/15/2023 16:32,26.71,8.34,8,Whitespot,Potassium Permanganate
2/15/2023 16:33,26.7,8.34,8,Whitespot,Potassium Permanganate
2/15/2023 16:34,26.71,8.34,8,Whitespot,Potassium Permanganate
2/15/2023 16:35,26.73,8.34,8,Whitespot,Potassium Permanganate
2/15/2023 16:36,26.7,8.34,8,Whitespot,Potassium Permanganate
2/15/2023 16:37,26.66,8.35,8,Whitespot,Potassium Permanganate
2/15/2023 16:38,26.68,8.35,8,Whitespot,Potassium Permanganate
2/15/2023 16:39,26.67,8.35,8,Whitespot,Potassium Permanganate
2/15/2023 16:40,26.68,8.35,8,Whitespot,Potassium Permanganate
2/15/2023 16:41,26.7,8.35,8,Whitespot,Potassium Permanganate
2/15/2023 16:42,26.67,8.36,8,Whitespot,Potassium Permanganate
2/15/2023 16:43,26.69,8.36,8,Whitespot,Potassium Permanganate
2/15/2023 16:44,26.7,8.36,8,Whitespot,Potassium Permanganate
2/15/2023 16:45,26.68,8.36,8,Whitespot,Potassium Permanganate
2/15/2023 16:45,26.69,8.36,8,Whitespot,Potassium Permanganate
2/15/2023 16:46,26.7,8.36,8,Whitespot,Potassium Permanganate
2/15/2023 16:47,26.71,8.36,8,Whitespot,Potassium Permanganate
2/15/2023 16:48,26.71,8.37,8,Whitespot,Potassium Permanganate
2/15/2023 16:49,26.7,8.37,8,Whitespot,Potassium Permanganate
2/15/2023 16:50,26.69,8.37,8,Whitespot,Potassium Permanganate
2/15/2023 16:51,26.7,8.37,8,Whitespot,Potassium Permanganate
2/15/2023 16:52,26.69,8.37,8,Whitespot,Potassium Permanganate
2/15/2023 16:53,26.7,8.37,8,Whitespot,Potassium Permanganate
2/15/2023 16:54,26.7,8.37,8,Whitespot,Potassium Permanganate
2/15/2023 16:55,26.7,8.37,8,Whitespot,Potassium Permanganate
2/15/2023 16:56,26.69,8.38,8,Whitespot,Potassium Permanganate
2/15/2023 16:57,26.66,8.38,8,Whitespot,Potassium Permanganate
2/15/2023 16:57,26.67,8.38,8,Whitespot,Potassium Permanganate
2/15/2023 16:58,26.65,8.38,8,Whitespot,Potassium Permanganate
2/15/2023 16:59,26.63,8.38,8,Whitespot,Potassium Permanganate
2/15/2023 17:00,26.62,8.38,8,Whitespot,Potassium Permanganate
2/15/2023 17:01,26.61,8.38,8,Whitespot,Potassium Permanganate
2/15/2023 17:02,26.62,8.38,8,Whitespot,Potassium Permanganate
2/15/2023 17:03,29.64,8.38,8,Whitespot,Potassium Permanganate
2/15/2023 17:04,29.63,8.38,8,Whitespot,Potassium Permanganate
2/15/2023 17:05,29.64,8.39,8,Whitespot,Potassium Permanganate
2/15/2023 17:06,29.61,8.39,8,Whitespot,Potassium Permanganate
2/15/2023 17:07,29.61,8.39,8,Whitespot,Potassium Permanganate
2/15/2023 17:07,29.61,8.39,8,Whitespot,Potassium Permanganate
2/15/2023 17:08,29.6,8.39,8,Whitespot,Potassium Permanganate
2/15/2023 17:09,29.59,8.39,8,Whitespot,Potassium Permanganate
2/15/2023 17:10,29.59,8.39,8,Whitespot,Potassium Permanganate
2/15/2023 17:11,29.58,8.39,8,Whitespot,Potassium Permanganate
2/15/2023 17:12,29.57,8.39,8,Whitespot,Potassium Permanganate
2/15/2023 17:13,29.55,8.39,8,Whitespot,Potassium Permanganate
2/15/2023 17:14,29.55,8.39,8,Whitespot,Potassium Permanganate
2/15/2023 17:15,29.55,8.39,8,Whitespot,Potassium Permanganate
2/15/2023 17:16,26.54,8.4,8,Whitespot,Potassium Permanganate
2/15/2023 17:17,26.52,8.4,8,Whitespot,Potassium Permanganate
2/15/2023 17:18,26.49,8.4,4,Whitespot,Potassium Permanganate
2/15/2023 17:19,26.48,8.4,4,Whitespot,Potassium Permanganate
2/15/2023 17:19,26.46,8.4,4,Whitespot,Potassium Permanganate
2/15/2023 17:20,26.46,8.4,4,Whitespot,Potassium Permanganate
2/15/2023 17:21,26.43,8.4,4,Whitespot,Potassium Permanganate
2/15/2023 17:22,26.42,8.4,4,Whitespot,Potassium Permanganate
2/15/2023 17:23,26.42,8.4,4,Whitespot,Potassium Permanganate
2/15/2023 17:24,26.42,8.4,4,Whitespot,Potassium Permanganate
2/15/2023 17:25,26.43,8.4,4,Whitespot,Potassium Permanganate
2/15/2023 17:26,26.43,8.4,4,Whitespot,Potassium Permanganate
2/15/2023 17:27,26.42,8.4,4,Whitespot,Potassium Permanganate
2/15/2023 17:28,26.42,8.4,4,Whitespot,Potassium Permanganate
2/15/2023 17:29,26.42,8.4,4,Whitespot,Potassium Permanganate
2/15/2023 17:30,26.41,8.4,4,Whitespot,Potassium Permanganate
2/15/2023 17:31,26.39,8.4,4,Whitespot,Potassium Permanganate
2/15/2023 17:32,26.4,8.4,4,Whitespot,Potassium Permanganate
2/15/2023 17:33,26.4,8.4,4,Whitespot,Potassium Permanganate
2/15/2023 17:34,26.37,8.4,4,Whitespot,Potassium Permanganate
2/15/2023 17:35,26.39,8.4,4,Whitespot,Potassium Permanganate
2/15/2023 17:36,26.37,8.4,4,Whitespot,Potassium Permanganate
2/15/2023 17:37,26.36,8.4,4,Whitespot,Potassium Permanganate
2/15/2023 17:38,26.35,8.4,4,Whitespot,Potassium Permanganate
2/15/2023 17:39,26.32,8.4,4,Whitespot,Potassium Permanganate
2/15/2023 17:40,26.31,8.4,4,Whitespot,Potassium Permanganate
2/15/2023 17:41,26.29,8.4,4,Whitespot,Potassium Permanganate
2/15/2023 17:41,26.28,8.4,4,Whitespot,Potassium Permanganate
2/15/2023 17:42,26.27,8.4,4,Whitespot,Potassium Permanganate
2/15/2023 17:43,26.28,8.4,4,Whitespot,Potassium Permanganate
2/15/2023 17:44,26.3,8.4,4,Whitespot,Potassium Permanganate
2/16/2023 17:45,25.29,7.5,4,Optimal,Good
2/16/2023 17:46,25.3,7.5,4,Optimal,Good
2/16/2023 17:47,25.28,7.5,4,Optimal,Good
2/16/2023 17:48,25.19,7.5,4,Optimal,Good
2/16/2023 17:49,25.25,7.5,4,Optimal,Good
2/16/2023 17:50,25.25,7.5,4,Optimal,Good
2/16/2023 17:51,25.25,7.5,4,Optimal,Good
2/16/2023 17:52,25.19,7.5,4,Optimal,Good
2/16/2023 17:53,25.25,7.5,4,Optimal,Good
2/16/2023 17:54,25.19,7.5,4,Optimal,Good
2/16/2023 17:54,25.24,7.5,4,Optimal,Good
2/16/2023 17:55,25.23,7.5,4,Optimal,Good
2/16/2023 17:56,25.21,7.5,4,Optimal,Good
2/16/2023 17:57,25.19,7.5,4,Optimal,Good
2/16/2023 17:58,25.27,7.5,4,Optimal,Good
2/16/2023 17:59,25.27,7.5,4,Optimal,Good
2/16/2023 18:00,25.13,7.5,4,Optimal,Good
2/16/2023 18:01,25.15,7.5,4,Optimal,Good
2/16/2023 18:02,25.12,7.5,4,Optimal,Good
2/16/2023 18:03,25.13,7.5,4,Optimal,Good
2/16/2023 18:04,25.14,7.5,4,Optimal,Good
2/16/2023 18:05,25.12,7.5,4,Optimal,Good
2/16/2023 18:06,25.11,7.5,4,Optimal,Good
2/16/2023 18:07,25.1,7.5,4,Optimal,Good
2/16/2023 18:08,25.12,7.5,4,Optimal,Good
2/16/2023 18:08,25.1,7.5,4,Optimal,Good
2/16/2023 18:09,25.11,7.5,4,Optimal,Good
2/16/2023 18:10,25.1,7.5,4,Optimal,Good
2/16/2023 18:11,25.09,7.5,4,Optimal,Good
2/16/2023 18:12,25.09,7.5,4,Optimal,Good
2/16/2023 18:13,25.1,7.5,4,Optimal,Good
2/16/2023 18:14,25.08,7.5,4,Optimal,Good
2/16/2023 18:15,25.06,7.5,4,Optimal,Good
2/16/2023 18:16,25.05,7.5,4,Optimal,Good
2/16/2023 18:17,25.05,7.5,4,Optimal,Good
2/16/2023 18:18,25.04,7.5,4,Optimal,Good
2/16/2023 18:19,25.01,7.5,4,Optimal,Good
2/16/2023 18:19,25.99,7.5,4,Optimal,Good
2/16/2023 18:20,25.01,7.5,4,Optimal,Good
2/16/2023 18:21,25.01,7.5,4,Optimal,Good
2/16/2023 18:22,19,7.5,4,Optimal,Good
2/16/2023 18:23,19,7.5,4,Optimal,Good
2/16/2023 18:24,25.99,7.59,4,Optimal,Good
2/16/2023 18:25,25.97,7.59,4,Optimal,Good
2/16/2023 18:26,25.98,7.59,4,Optimal,Good
2/16/2023 18:27,25.01,7.59,4,Optimal,Good
2/16/2023 18:28,25.99,7.59,4,Optimal,Good
2/16/2023 18:29,19,7.59,4,Optimal,Good
2/16/2023 18:30,25.02,7.59,4,Optimal,Good
2/16/2023 18:31,25.02,7.59,4,Optimal,Good
2/16/2023 18:32,25.04,7.59,4,Optimal,Good
2/16/2023 18:34,25.02,7.59,4,Optimal,Good
2/16/2023 18:35,25.02,7.59,4,Optimal,Good
2/16/2023 18:38,25.03,7.59,4,Optimal,Good
2/16/2023 18:38,25.03,7.59,4,Optimal,Good
2/16/2023 18:39,25.03,7.59,5,Optimal,Good
2/16/2023 18:40,25.05,7.59,5,Optimal,Good
2/16/2023 18:41,25.04,7.59,5,Optimal,Good
2/16/2023 18:42,25.03,7.59,5,Optimal,Good
2/16/2023 18:43,19,7.59,5,Optimal,Good
2/16/2023 18:44,25.99,7.59,5,Optimal,Good
2/16/2023 18:45,25.98,7.59,5,Optimal,Good
2/16/2023 18:47,25.99,7.59,5,Optimal,Good
2/16/2023 18:48,25.97,7.59,5,Optimal,Good
2/16/2023 18:49,25.96,7.59,5,Optimal,Good
2/16/2023 18:50,25.96,7.58,5,Optimal,Good
2/16/2023 18:50,25.98,7.58,5,Optimal,Good
2/16/2023 18:51,25.96,7.58,5,Optimal,Good
2/16/2023 18:52,25.96,7.58,5,Optimal,Good
2/16/2023 18:53,25.95,7.58,5,Optimal,Good
2/16/2023 18:54,25.97,7.58,5,Optimal,Good
2/16/2023 18:55,25.96,7.58,5,Optimal,Good
2/16/2023 18:56,25.94,7.58,5,Optimal,Good
2/16/2023 18:57,25.95,7.58,5,Optimal,Good
2/16/2023 18:58,25.95,7.58,5,Optimal,Good
2/16/2023 18:59,25.96,7.58,5,Optimal,Good
2/16/2023 19:00,25.96,7.58,5,Optimal,Good
2/16/2023 19:01,25.95,7.58,5,Optimal,Good
2/16/2023 19:02,25.93,7.58,5,Optimal,Good
2/16/2023 19:04,25.91,7.57,5,Optimal,Good
2/16/2023 19:05,25.88,7.57,5,Optimal,Good
2/16/2023 19:06,25.86,7.57,5,Optimal,Good
2/16/2023 19:07,25.86,7.57,5,Optimal,Good
2/16/2023 19:08,25.87,7.57,5,Optimal,Good
2/16/2023 19:09,25.85,7.57,5,Optimal,Good
2/16/2023 19:10,25.86,7.57,5,Optimal,Good
2/16/2023 19:11,25.85,7.57,5,Optimal,Good
2/16/2023 19:12,25.84,7.57,5,Optimal,Good
2/16/2023 19:13,25.85,7.57,5,Optimal,Good
2/16/2023 19:14,25.82,7.56,5,Optimal,Good
2/16/2023 19:15,25.8,7.56,5,Optimal,Good
2/16/2023 19:16,25.78,7.56,5,Optimal,Good
2/16/2023 19:17,25.78,7.56,5,Optimal,Good
2/16/2023 19:17,25.78,7.56,5,Optimal,Good
2/16/2023 19:19,25.78,7.56,5,Optimal,Good
2/16/2023 19:21,25.78,7.56,5,Optimal,Good
2/16/2023 19:22,25.76,7.56,5,Optimal,Good
2/16/2023 19:23,25.74,7.56,5,Optimal,Good
2/16/2023 19:24,25.73,7.55,5,Optimal,Good
2/16/2023 19:25,25.73,7.55,5,Optimal,Good
2/16/2023 19:26,25.71,7.55,5,Optimal,Good
2/16/2023 19:27,25.72,7.55,5,Optimal,Good
2/16/2023 19:28,25.74,7.55,5,Optimal,Good
2/16/2023 19:29,25.76,7.55,5,Optimal,Good
2/16/2023 19:30,25.75,7.55,5,Optimal,Good
2/16/2023 19:31,25.75,7.55,5,Optimal,Good
2/16/2023 19:32,25.73,7.54,5,Optimal,Good
2/16/2023 19:33,25.74,7.54,5,Optimal,Good
2/16/2023 19:34,25.73,7.54,5,Optimal,Good
2/16/2023 19:34,25.72,7.54,5,Optimal,Good
2/16/2023 19:35,25.7,7.54,5,Optimal,Good
2/16/2023 19:36,25.69,7.54,5,Optimal,Good
2/16/2023 19:37,25.68,7.54,5,Optimal,Good
2/16/2023 19:38,25.68,7.54,5,Optimal,Good
2/16/2023 19:39,25.68,7.53,5,Optimal,Good
2/16/2023 19:40,25.68,7.53,5,Optimal,Good
2/16/2023 19:41,25.68,7.53,5,Optimal,Good
2/16/2023 19:42,25.68,7.53,5,Optimal,Good
2/16/2023 19:43,25.69,7.53,5,Optimal,Good
2/16/2023 19:44,25.7,7.53,5,Optimal,Good
2/16/2023 19:45,25.68,7.53,5,Optimal,Good
2/16/2023 19:46,25.7,7.53,5,Optimal,Good
2/16/2023 19:47,25.68,7.52,5,Optimal,Good
2/16/2023 19:47,25.7,7.52,5,Optimal,Good
2/16/2023 19:48,25.69,7.52,5,Optimal,Good
2/16/2023 19:49,25.7,7.52,5,Optimal,Good
2/16/2023 19:50,25.71,7.52,5,Optimal,Good
2/16/2023 19:51,25.72,7.52,6,Optimal,Good
2/16/2023 19:52,25.72,7.52,6,Optimal,Good
2/16/2023 19:53,25.7,7.52,6,Optimal,Good
2/16/2023 19:54,25.7,7.52,6,Optimal,Good
2/16/2023 19:55,25.69,7.51,6,Optimal,Good
2/16/2023 19:56,25.7,7.51,6,Optimal,Good
2/16/2023 19:57,25.71,7.51,6,Optimal,Good
2/16/2023 19:58,25.7,7.51,6,Optimal,Good
2/16/2023 19:58,25.68,7.51,6,Optimal,Good
2/16/2023 19:59,25.69,7.51,6,Optimal,Good
2/16/2023 20:00,25.68,7.51,6,Optimal,Good
2/16/2023 20:01,25.66,7.51,6,Optimal,Good
2/16/2023 20:02,25.64,7.51,6,Optimal,Good
2/16/2023 20:05,25.64,7.51,6,Optimal,Good
2/16/2023 20:06,25.63,7.5,6,Optimal,Good
2/16/2023 20:07,25.63,7.5,6,Optimal,Good
2/16/2023 20:08,25.64,7.5,6,Optimal,Good
2/16/2023 20:09,25.64,7.5,6,Optimal,Good
2/16/2023 20:09,25.62,7.5,6,Optimal,Good
2/16/2023 20:10,25.61,7.5,6,Optimal,Good
2/16/2023 20:11,25.58,7.5,6,Optimal,Good
2/16/2023 20:12,25.58,7.5,6,Optimal,Good
2/16/2023 20:13,25.58,7.5,6,Optimal,Good
2/16/2023 20:14,25.59,7.5,6,Optimal,Good
2/16/2023 20:15,25.57,7.5,6,Optimal,Good
2/16/2023 20:16,25.57,7.69,6,Optimal,Good
2/16/2023 20:17,25.58,7.69,6,Optimal,Good
2/16/2023 20:18,25.57,7.69,6,Optimal,Good
2/16/2023 20:19,25.55,7.69,6,Optimal,Good
2/16/2023 20:20,25.54,7.69,6,Optimal,Good
2/16/2023 20:20,25.54,7.69,6,Optimal,Good
2/16/2023 20:21,25.54,7.69,6,Optimal,Good
2/16/2023 20:22,25.55,7.69,6,Optimal,Good
2/16/2023 20:23,25.54,7.69,6,Optimal,Good
2/16/2023 20:24,25.56,7.69,6,Optimal,Good
2/16/2023 20:25,25.57,7.69,6,Optimal,Good
2/16/2023 20:26,25.55,7.69,6,Optimal,Good
2/16/2023 20:27,25.53,7.68,6,Optimal,Good
2/16/2023 20:28,25.55,7.68,6,Optimal,Good
2/16/2023 20:29,25.55,7.68,6,Optimal,Good
2/16/2023 20:30,25.53,7.68,6,Optimal,Good
2/16/2023 20:31,25.54,7.68,6,Optimal,Good
2/16/2023 20:31,25.54,7.68,6,Optimal,Good
2/16/2023 20:32,25.56,7.68,6,Optimal,Good
2/16/2023 20:33,25.57,7.68,6,Optimal,Good
2/16/2023 20:34,25.59,7.68,6,Optimal,Good
2/16/2023 20:35,25.6,7.68,3,Optimal,Good
2/16/2023 20:36,25.58,7.68,3,Optimal,Good
2/16/2023 20:37,25.59,7.68,3,Optimal,Good
2/16/2023 20:38,25.59,7.68,3,Optimal,Good
2/16/2023 20:39,25.59,7.68,3,Optimal,Good
2/16/2023 20:40,25.57,7.78,3,Optimal,Good
2/16/2023 20:41,25.55,7.77,3,Optimal,Good
2/16/2023 20:42,25.52,7.77,3,Optimal,Good
2/16/2023 20:42,25.51,7.77,3,Optimal,Good
2/16/2023 20:43,25.52,7.77,3,Optimal,Good
2/16/2023 20:44,25.51,7.77,3,Optimal,Good
2/16/2023 20:45,25.52,7.77,3,Optimal,Good
2/16/2023 20:46,25.52,7.77,3,Optimal,Good
2/16/2023 20:47,25.5,7.77,3,Optimal,Good
2/16/2023 20:48,25.51,7.77,3,Optimal,Good
2/16/2023 20:49,25.52,7.77,3,Optimal,Good
2/16/2023 20:50,25.49,7.77,3,Optimal,Good
2/16/2023 20:51,25.47,7.77,3,Optimal,Good
2/16/2023 20:52,25.48,7.77,3,Optimal,Good
2/16/2023 20:52,25.5,7.77,3,Optimal,Good
2/16/2023 20:53,25.5,7.77,3,Optimal,Good
2/16/2023 20:54,25.52,7.77,3,Optimal,Good
2/16/2023 20:55,25.5,7.77,3,Optimal,Good
2/16/2023 20:56,25.5,7.77,3,Optimal,Good
2/16/2023 20:57,25.47,7.77,3,Optimal,Good
2/16/2023 20:58,25.45,8.19,3,Optimal,Potassium Permanganate
2/16/2023 20:59,25.45,8.19,3,Optimal,Potassium Permanganate
2/16/2023 21:00,25.45,8.19,3,Optimal,Potassium Permanganate
2/16/2023 21:01,25.43,8.19,3,Optimal,Potassium Permanganate
2/16/2023 21:02,25.43,8.19,3,Optimal,Potassium Permanganate
2/16/2023 21:03,25.44,8.19,3,Optimal,Potassium Permanganate
2/16/2023 21:03,25.44,8.19,3,Optimal,Potassium Permanganate
2/16/2023 21:04,25.41,8.19,3,Optimal,Potassium Permanganate
2/16/2023 21:05,25.42,8.19,3,Optimal,Potassium Permanganate
2/16/2023 21:06,25.43,8.19,3,Optimal,Potassium Permanganate
2/16/2023 21:07,25.4,8.19,3,Optimal,Potassium Permanganate
2/16/2023 21:08,25.38,8.19,3,Optimal,Potassium Permanganate
2/16/2023 21:09,25.39,8.19,3,Optimal,Potassium Permanganate
2/16/2023 21:10,25.39,8.19,3,Optimal,Potassium Permanganate
2/16/2023 21:11,25.4,8.19,3,Optimal,Potassium Permanganate
2/16/2023 21:12,25.39,8.19,3,Optimal,Potassium Permanganate
2/16/2023 21:13,25.38,8.19,3,Optimal,Potassium Permanganate
2/16/2023 21:14,25.38,8.19,3,Optimal,Potassium Permanganate
2/16/2023 21:14,25.36,8.19,3,Optimal,Potassium Permanganate
2/16/2023 21:15,25.36,8.19,3,Optimal,Potassium Permanganate
2/16/2023 21:16,25.34,8.19,3,Optimal,Potassium Permanganate
2/16/2023 21:17,25.32,8.19,3,Optimal,Potassium Permanganate
2/16/2023 21:18,25.34,8.19,3,Optimal,Potassium Permanganate
2/16/2023 21:19,25.33,8.19,3,Optimal,Potassium Permanganate
2/16/2023 21:20,25.35,8.19,3,Optimal,Potassium Permanganate
2/16/2023 21:21,25.37,8.19,3,Optimal,Potassium Permanganate
2/16/2023 21:22,25.35,8.19,3,Optimal,Potassium Permanganate
2/16/2023 21:23,25.33,8.19,3,Optimal,Potassium Permanganate
2/16/2023 21:24,25.33,8.19,3,Optimal,Potassium Permanganate
2/16/2023 21:25,25.32,8.19,3,Optimal,Potassium Permanganate
2/16/2023 21:25,25.32,8.19,3,Optimal,Potassium Permanganate
2/16/2023 21:26,25.34,8.19,3,Optimal,Potassium Permanganate
2/16/2023 21:27,25.33,8.19,3,Optimal,Potassium Permanganate
2/16/2023 21:28,25.31,8.19,3,Optimal,Potassium Permanganate
2/16/2023 21:29,25.33,8.19,3,Optimal,Potassium Permanganate
2/16/2023 21:30,25.33,6.25,3,Optimal,Sodium Carbanate
2/16/2023 21:31,25.33,6.25,3,Optimal,Sodium Carbanate
2/16/2023 21:32,25.31,6.25,3,Optimal,Sodium Carbanate
2/16/2023 21:33,25.31,6.25,3,Optimal,Sodium Carbanate
2/16/2023 21:34,25.29,6.25,3,Optimal,Sodium Carbanate
2/16/2023 21:35,25.31,6.25,3,Optimal,Sodium Carbanate
2/16/2023 21:36,25.28,6.25,3,Optimal,Sodium Carbanate
2/16/2023 21:37,25.3,7.75,3,Optimal,Good
2/16/2023 21:37,25.28,7.75,3,Optimal,Good
2/16/2023 21:38,25.29,7.75,3,Optimal,Good
2/16/2023 21:39,25.3,7.75,3,Optimal,Good
2/16/2023 21:41,25.31,7.75,3,Optimal,Good
2/16/2023 21:42,25.31,7.75,3,Optimal,Good
2/16/2023 21:43,25.3,7.75,3,Optimal,Good
2/16/2023 21:44,25.28,7.75,3,Optimal,Good
2/16/2023 21:45,25.29,7.75,3,Optimal,Good
2/16/2023 21:46,25.27,7.75,3,Optimal,Good
2/16/2023 21:47,25.24,7.75,3,Optimal,Good
2/16/2023 21:48,25.23,7.75,3,Optimal,Good
2/16/2023 21:48,25.21,7.75,3,Optimal,Good
2/16/2023 21:49,25.22,7.75,3,Optimal,Good
2/16/2023 21:50,25.23,7.75,3,Optimal,Good
2/16/2023 21:51,25.23,7.75,3,Optimal,Good
2/16/2023 21:52,25.25,7.75,3,Optimal,Good
2/16/2023 21:53,25.19,7.75,3,Optimal,Good
2/16/2023 21:54,25.23,7.75,3,Optimal,Good
2/16/2023 21:55,25.24,7.75,3,Optimal,Good
2/16/2023 21:56,25.19,7.75,3,Optimal,Good
2/16/2023 21:57,25.27,7.75,3,Optimal,Good
2/16/2023 21:58,25.25,7.75,3,Optimal,Good
2/16/2023 21:59,25.23,7.75,3,Optimal,Good
2/16/2023 21:59,25.25,7.75,3,Optimal,Good
2/16/2023 22:00,25.22,7.75,3,Optimal,Good
2/16/2023 22:01,25.23,7.75,3,Optimal,Good
2/16/2023 22:02,25.22,7.75,3,Optimal,Good
2/16/2023 22:03,25.22,7.75,3,Optimal,Good
2/16/2023 22:04,25.2,7.75,3,Optimal,Good
2/16/2023 22:05,25.17,7.75,3,Optimal,Good
2/16/2023 22:06,25.25,7.75,3,Optimal,Good
2/16/2023 22:07,25.25,7.75,3,Optimal,Good
2/16/2023 22:08,25.27,7.75,3,Optimal,Good
2/16/2023 22:09,25.13,7.75,3,Optimal,Good
2/16/2023 22:10,25.14,7.75,3,Optimal,Good
2/16/2023 22:11,25.27,7.75,3,Optimal,Good
2/16/2023 22:12,25.15,7.75,3,Optimal,Good
2/16/2023 22:13,25.17,7.75,2,Optimal,Good
2/16/2023 22:13,25.17,7.75,2,Optimal,Good
2/16/2023 22:14,25.15,7.75,2,Optimal,Good
2/16/2023 22:15,25.12,7.75,2,Optimal,Good
2/16/2023 22:16,25.14,7.75,2,Optimal,Good
2/16/2023 22:17,25.14,7.75,2,Optimal,Good
2/16/2023 22:18,25.11,7.75,2,Optimal,Good
2/16/2023 22:19,25.11,7.75,2,Optimal,Good
2/16/2023 22:20,25.08,7.75,2,Optimal,Good
